BE Number,BE Category,Clinic Code,Clinic Category,District,State,Current Status ,New Status 
JHR000063,Sphygmomanometers| Mercury,JHR003,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR000054,Sphygmomanometers| Mercury,JHR003,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR025183,Sphygmomanometers| Mercury,JHR003,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR001219,Resuscitators| Pulmonary| Manual,JHR006,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR001005,Resuscitators| Pulmonary| Manual,JHR007,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR001006,Resuscitators| Pulmonary| Manual,JHR007,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR000961,Resuscitators| Pulmonary| Manual,JHR008,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR014151,Sphygmomanometers| Mercury,JHR008,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR014184,Sphygmomanometers| Mercury,JHR008,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR014219,Resuscitators| Pulmonary| Manual,JHR010,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR001076,Resuscitators| Pulmonary| Manual,JHR010,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR001105,Resuscitators| Pulmonary| Manual,JHR010,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR001159,Resuscitators| Pulmonary| Manual,JHR010,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR001160,Resuscitators| Pulmonary| Manual,JHR010,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR001294,Resuscitators| Pulmonary| Manual,JHR005,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR000136,Resuscitators| Pulmonary| Manual,JHR013,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR000828,Resuscitators| Pulmonary| Manual,JHR014,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR000829,Resuscitators| Pulmonary| Manual,JHR014,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR000870,Resuscitators| Pulmonary| Manual,JHR014,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR000877,Resuscitators| Pulmonary| Manual,JHR014,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR000878,Resuscitators| Pulmonary| Manual,JHR014,Kesihatan,Batu Pahat,Johor,ACT,DEA
JHR004847,Aspirators| Dental,JHR370,Pergigian,Johor Bahru,Johor,ACT,BER
JHR011152,Chairs| Examination/Treatment| Dentistry,JHR370,Pergigian,Johor Bahru,Johor,ACT,BER
JHR015842,Water Purification Systems,JHR573,Pergigian,Johor Bahru,Johor,ACT,BER
JHR015824,Fume Extractor,JHR573,Pergigian,Johor Bahru,Johor,ACT,BER
JHR010969,Sterilizing Units| Steam,JHR362,Pergigian,Johor Bahru,Johor,ACT,BER
JHR010972,Sterilizing Units| Steam,JHR362,Pergigian,Johor Bahru,Johor,ACT,BER
JHR010974,Washer/Sterilizing Units,JHR362,Pergigian,Johor Bahru,Johor,ACT,BER
JHR023002,Scalers| Dental| Ultrasonic,JHR366,Pergigian,Johor Bahru,Johor,ACT,DEA
JHR011809,Scalers| Dental| Ultrasonic,JHR367,Pergigian,Johor Bahru,Johor,ACT,BER
JHR015562,Dental Delivery Units,JHR367,Pergigian,Johor Bahru,Johor,ACT,BER
JHR002472,Chairs| Examination/Treatment| Dentistry,JHR402,Pergigian,Muar,Johor,ACT,BER
JHR003923,Ultrasonic Cleaning System,JHR401,Pergigian,Muar,Johor,ACT,BER
JHR012521,Sterilizing Units| Steam,JHR478,Pergigian,Segamat,Johor,ACT,BER
JHR004606,Exercisers,JHR035,Kesihatan,Kluang,Johor,ACT,BER
JHR004604,Ergometers| Bicycle,JHR035,Kesihatan,Kluang,Johor,ACT,BER
JHR004605,Ergometers| Bicycle,JHR035,Kesihatan,Kluang,Johor,ACT,BER
JHR008436,Laryngoscopes| Rigid,JHR040,Kesihatan,KOTA TINGGI,Johor,ACT,BER
JHR024507,STERILIZING UNITS| STEAM| TABLETOP,JHR043,Kesihatan,KOTA TINGGI,Johor,ACT,BER
JHR010144,Electrocardiographs| Multichannel,JHR048,Kesihatan,KOTA TINGGI,Johor,ACT,BER
JHR024219,X-RAY FILM PROCESSORS| AUTOMATIC,JHR039,Kesihatan,KOTA TINGGI,Johor,ACT,BER
JHR008640,Spectrophotometers| Ultraviolet/Visible,JHR047,Kesihatan,KOTA TINGGI,Johor,ACT,BER
JHR008173,Sterilizing Units| Steam| Tabletop,JHR045,Kesihatan,KOTA TINGGI,Johor,ACT,BER
JHR009004,Scales|Patient|Platform|Mechanical,JHR203,Kesihatan,KOTA TINGGI,Johor,ACT,BER
JHR024347,SPHYGMOMANOMETERS| ELECTRONIC| AUTOMATIC,JHR042,Kesihatan,KOTA TINGGI,Johor,ACT,DEA
JHR001371,SPHYGMOMANOMETERS| ANEROID,JHR048,Kesihatan,KOTA TINGGI,Johor,ACT,DEA
JHR001373,SPHYGMOMANOMETERS| ANEROID,JHR048,Kesihatan,KOTA TINGGI,Johor,ACT,DEA
JHR002834,SPHYGMOMANOMETERS| ANEROID,JHR048,Kesihatan,KOTA TINGGI,Johor,ACT,DEA
JHR014217,SPHYGMOMANOMETERS| ANEROID,JHR048,Kesihatan,KOTA TINGGI,Johor,ACT,DEA
JHR014270,SPHYGMOMANOMETERS| ANEROID,JHR048,Kesihatan,KOTA TINGGI,Johor,ACT,DEA
JHR023225,WATER PURIFICATION SYSTEMS,JHR454,PERGIGIAN,KLUANG,Johor,ACT,DEA
JHR004714,Refrigerators,JHR454,PERGIGIAN,KLUANG,Johor,ACT,DEA
JHR023209,STERILIZING UNITS| STEAM,JHR453,PERGIGIAN,KLUANG,Johor,ACT,DEA
JHR009987,Unit-Dose Dispensers| Pill,JHR072,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR008733,Analyzers| Laboratory| Blood| Hemoglobin,JHR075,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR008382,Analyzers| Laboratory| Blood| Hemoglobin,JHR075,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR008369,Analyzers| Laboratory| Blood| Hemoglobin,JHR075,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR009729,ANALYZERS| LABORATORY| BLOOD| HEMOGLOBIN,JHR073,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR009097,Analyzers| Laboratory| Blood| Hemoglobin,JHR076,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR005966,Analyzers| Laboratory| Blood| Hemoglobin,JHR078,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR009523,Analyzers| Laboratory| Blood| Hemoglobin,JHR077,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR014020,Analyzers| Laboratory| Blood| Hemoglobin,JHR274,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR008764,Analyzers| Laboratory| Blood| Hemoglobin,JHR305,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR009796,Analyzers| Laboratory| Blood| Hemoglobin,JHR288,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR009879,Analyzers| Laboratory| Blood| Hemoglobin,JHR282,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR009331,Analyzers| Laboratory| Blood| Hemoglobin,JHR283,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR009870,Analyzers| Laboratory| Blood| Hemoglobin,JHR300,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR009868,Analyzers| Laboratory| Blood| Hemoglobin,JHR301,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR005761,Analyzers| Laboratory| Blood| Hemoglobin,JHR298,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR005777,Analyzers| Laboratory| Blood| Hemoglobin,JHR302,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR008789,Analyzers| Laboratory| Blood| Hemoglobin,JHR296,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR005766,Analyzers| Laboratory| Blood| Hemoglobin,JHR304,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR005572,Analyzers| Laboratory| Blood| Hemoglobin,JHR294,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR005556,Analyzers| Laboratory| Blood| Hemoglobin,JHR275,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR008741,Analyzers| Laboratory| Blood| Hemoglobin,JHR277,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR008757,Analyzers| Laboratory| Blood| Hemoglobin,JHR299,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR009981,Analyzers| Laboratory| Blood| Hemoglobin,JHR292,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR009952,Analyzers| Laboratory| Blood| Hemoglobin,JHR295,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR009974,Analyzers| Laboratory| Blood| Hemoglobin,JHR280,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR005992,Analyzers| Laboratory| Blood| Hemoglobin,JHR276,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR005886,Analyzers| Laboratory| Blood| Hemoglobin,JHR291,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR008777,Analyzers| Laboratory| Blood| Hemoglobin,JHR286,KESIHATAN,PONTIAN,Johor,ACT,DEA
JHR012534,Lights| Dental,JHR478,Pergigian,Segamat,Johor,ACT,BER
JHR012521,Sterilizing Units| Steam,JHR478,Pergigian,Segamat,Johor,ACT,BER
JHR012870,Sterilizing Units| Steam,JHR484,Pergigian,Segamat,Johor,ACT,BER
JHR012530,Compressors| Medical-Air,JHR478,Pergigian,Segamat,Johor,ACT,BER
JHR016270,Sterilizing Units| Steam,JHR480,Pergigian,Segamat,Johor,ACT,BER
JHR012569,Acrylic Curing Units| Dental,JHR478,Pergigian,Segamat,Johor,ACT,BER
JHR016304,Lights| Dental| Intraoral,JHR480,Pergigian,Segamat,Johor,ACT,BER
JHR012582,Compressors| Medical-Air,JHR478,Pergigian,Segamat,Johor,ACT,BER
JHR012448,Compressors| Medical-Air,JHR411,Pergigian,Muar,Johor,ACT,BER
JHR012449,Amalgamators,JHR411,Pergigian,Muar,Johor,ACT,BER
JHR011809,Scalers| Dental| Ultrasonic,JHR367,Pergigian,Johor Bahru,Johor,ACT,BER
JHR015824,Fume Extractor,JHR573,Pergigian,Johor Bahru,Johor,ACT,BER
JHR015842,Water Purification Systems,JHR573,Pergigian,Johor Bahru,Johor,ACT,BER
JHR015531,Scalers| Dental| Ultrasonic,JHR368,Pergigian,Johor Bahru,Johor,ACT,BER
JHR010414,Compressors| Medical-Air,JHR363,Pergigian,Johor Bahru,Johor,ACT,BER
JHR010407,Compressors| Medical-Air,JHR363,Pergigian,Johor Bahru,Johor,ACT,BER
JHR010406,Compressors| Medical-Air,JHR363,Pergigian,Johor Bahru,Johor,ACT,BER
JHR021359,Scalers| Dental| Ultrasonic,JHR369,Pergigian,Johor Bahru,Johor,ACT,DEA
JHR008025,Scales|Patient|Platform|Mechanical,JHR046,Kesihatan,KOTA TINGGI,Johor,ACT,DEA
