BE Number,BE Category,Clinic Code,Clinic Category,District,State,Current Status,New Status
SLR003824,Sphygmomanometers| Mercury,SLR047,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR003815,Sphygmomanometers| Mercury,SLR047,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR005019,Sphygmomanometers| Mercury,SLR149,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR004929,Sphygmomanometers| Mercury,SLR150,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR004930,Sphygmomanometers| Mercury,SLR150,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR005041,Sphygmomanometers| Mercury,SLR152,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR005040,Sphygmomanometers| Mercury,SLR152,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR004950,Sphygmomanometers| Mercury,SLR153,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR004959,Sphygmomanometers| Mercury,SLR153,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR012572,Sphygmomanometers| Mercury,SLR386,KESIHATAN,PETALING,SELANGOR,ACT,DEA
SLR012584,Sphygmomanometers| Mercury,SLR387,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR012571,Sphygmomanometers| Mercury,SLR388,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR012576,Sphygmomanometers| Mercury,SLR389,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR012575,Sphygmomanometers| Mercury,SLR389,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR012241,Sphygmomanometers| Mercury,SLR393,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR012026,Sphygmomanometers| Mercury,SLR393,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR012028,Sphygmomanometers| Mercury,SLR393,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR012240,Sphygmomanometers| Mercury,SLR393,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR012027,Sphygmomanometers| Mercury,SLR393,KESIHATAN,PETALING,SELANGOR,ACT,BER
SLR020230,UNIT-DOSE DISPENSERS| PILL,SLR054,KESIHATAN,SEPANG,SELANGOR,ACT,BER
SLR011160,Sphygmomanometers| Mercury,SLR006,KESIHATAN,GOMBAK,SELANGOR,ACT,BER
PNG009400,SPHYGMOMANOMETERS| ELECTRONIC| MANUAL,PNG033,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000488,Scanning Systems| Ultrasonic| General Purpose,PNG021,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
SLR011797,Thermoforming Unit Dental,SLR375,PERGIGIAN,HULU LANGAT,SELANGOR,ACT,DEA
WKL001231,Aspirators,WKL001,KESIHATAN,CHERAS,WILAYAH PERSEKUTUAN,ACT,BER
WKL001131,Unit-Dose Dispensers| Pill,WKL004,KESIHATAN,CHERAS,WILAYAH PERSEKUTUAN,ACT,BER
WKL001257,Sphygmomanometers| Electronic| Automatic,WKL001,KESIHATAN,CHERAS,WILAYAH PERSEKUTUAN,ACT,BER
PNG000095,Scanning Systems| Ultrasonic| General Purpose,PNG019,KESIHATAN,TIMUR LAUT,PULAU PINANG,PBR,BER
PNG000167,Scales| Infant,PNG092,KESIHATAN,TIMUR LAUT,PULAU PINANG,PBR,BER
PNG001626,Nebulizers| Nonheated,PNG024,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG001637,Rotators,PNG024,KESIHATAN,TIMUR LAUT,PULAU PINANG,PBR,BER
PNG001621,Sphygmomanometers| Electronic| Automatic,PNG024,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000487,Light| Examination,PNG021,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000484,Sphygmomanometers| Aneroid,PNG021,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000508,Sphygmomanometers| Electronic| Automatic,PNG021,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000442,Sterilizing Units| Steam| Tabletop,PNG021,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000627,ANALYZERS| LABORATORY| BLOOD| HEMOGLOBIN,PNG094,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG020010,SPHYGMOMANOMETERS| ANEROID,PNG094,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG002222,Analyzers| Laboratory| Hematology| Cell Counting| Automated ( Medium),PNG022,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG020057,ELECTROCARDIOGRAPHS| MULTICHANNEL,PNG026,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000184,Scales,PNG026,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000517,Freezers| Laboratory| Vaccine,PNG025,KESIHATAN,TIMUR LAUT,PULAU PINANG,PBR,BER
PNG002192,Scales| Patient| Platform| Mechanical,PNG025,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000537,Sphygmomanometers| Aneroid,PNG025,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000778,Fetal Heart Detectors| Ultrasonic,PNG032,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG001218,Sphygmomanometers| Electronic| Automatic,PNG033,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG009401,SPHYGMOMANOMETERS| ELECTRONIC| MANUAL,PNG033,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG009432,Oximeters| Pulse,PNG233,KESIHATAN,TIMUR LAUT,PULAU PINANG,PBR,BER
PNG000725,Centrifuges| Tabletop,PNG023,KESIHATAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PRK007034,Sphygmomanometers| Aneroid,PRK057,KESIHATAN,LARUT MATANG SELAMA,PERAK,BER,ACT
PRK007064,Scales| Patient| Platform| Mechanical,PRK057,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PNG008223,Sterilizing Units| Steam,PNG163,PERGIGIAN,SEBERANG PERAI SELATAN,PULAU PINANG,BER,ACT
PNG008233,Lights| Dental| Intraoral,PNG163,PERGIGIAN,SEBERANG PERAI SELATAN,PULAU PINANG,ACT,BER
SWPANG046,ANALYZERS| LABORATORY| BODY FLUIDS| GLUCOSE,SWK022,KESIHATAN,BINTULU,SARAWAK,ACT,DEA
SWPNEN024,Nebulizers| Nonheated,SWK022,KESIHATAN,BINTULU,SARAWAK,ACT,DEA
SWPNEN025,Nebulizers| Nonheated,SWK022,KESIHATAN,BINTULU,SARAWAK,ACT,BER
SWPFED034,FETAL HEART DETECTORS| ULTRASONIC,SWK022,KESIHATAN,BINTULU,SARAWAK,ACT,BER
SWPLAR026,Laryngoscopes| Rigid,SWK022,KESIHATAN,BINTULU,SARAWAK,ACT,BER
SWPREY025,RESUSCITATORS| PULMONARY| MANUAL,SWK022,KESIHATAN,BINTULU,SARAWAK,ACT,BER
SWPANB010,ANALYZERS| LABORATORY| BLOOD| HEMOGLOBIN,SWK022,KESIHATAN,BINTULU,SARAWAK,ACT,BER
SWPANB009,ANALYZERS| LABORATORY| BLOOD| HEMOGLOBIN,SWK022,KESIHATAN,BINTULU,SARAWAK,ACT,BER
SWK004369,Chairs| Examination/Treatment| Dentistry,SWK236,PERGIGIAN,SARIKEI,SARAWAK,ACT,BER
SBH011102,Scales| Patient| Platform| Mechanical,SBH266,KESIHATAN,TENOM,SABAH,DEA,ACT
SBH011101,Scales| Patient| Platform| Mechanical,SBH269,KESIHATAN,TENOM,SABAH,ACT,DEA
SLR024722,UNIT-DOSE DISPENSERS| PILL,SLR011,KESIHATAN,HULU LANGAT,SELANGOR,ACT,DEA
SLR024723,UNIT-DOSE DISPENSERS| PILL,SLR394,KESIHATAN,HULU LANGAT,SELANGOR,N/A,ACT
NSB001310,Shakers| Laboratory,NSB040,KESIHATAN,TAMPIN,NEGERI SEMBILAN,N/A,ACT
NSB007264,Amalgamators,NSB220,PERGIGIAN,PORT DICKSON,NEGERI SEMBILAN,ACT,BER
PNG004535,Scales| Patient| Platform| Mechanical,PNG008,KESIHATAN,SEBERANG PERAI TENGAH,PULAU PINANG,ACT,BER
PNG008402,Sphygmomanometers| Mercury,PNG008,KESIHATAN,SEBERANG PERAI TENGAH,PULAU PINANG,ACT,BER
SWK000692,Scales| Patient| Platform| Electronic,SWK051,KESIHATAN,KUCHING,SARAWAK,ACT,DEA
SWK001012,Scales| Patient| Platform| Electronic,SWK051,KESIHATAN,KUCHING,SARAWAK,ACT,DEA
WKL001552,Hoods| Isolation| Laminar Air Flow,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL001561,Sphygmomanometers| Electronic| Automatic,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL001580,Sphygmomanometers| Electronic| Automatic,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002410,Sphygmomanometers| Electronic| Automatic,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL001594,Refrigerators| Laboratory,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL001595,Refrigerators| Laboratory,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL001597,Refrigerators| Laboratory,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL001587,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002231,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002232,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002241,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002242,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002243,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002244,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002245,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002246,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002269,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002278,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002280,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002898,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002942,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002946,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002952,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002955,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002956,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL002979,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL004352,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL024153,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL024154,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL024155,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL024156,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL024157,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL024158,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL024159,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL024160,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL024161,Sphygmomanometers| Electronic| Manual,WKL014,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL004312,Defibrillators| External| Automated,WKL150,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL004303,Sphygmomanometers| Electronic| Manual,WKL150,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL004304,Sphygmomanometers| Electronic| Manual,WKL150,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL004305,Sphygmomanometers| Electronic| Manual,WKL150,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL004306,Sphygmomanometers| Electronic| Manual,WKL150,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
WKL004294,Spirometers| Low,WKL150,KESIHATAN,PUTRAJAYA,WILAYAH PERSEKUTUAN,ACT,DEA
SLR009719,RESUSCITATORS| PULMONARY| MANUAL,SLR394,KESIHATAN,HULU LANGAT,SELANGOR,ACT,DEA
SLR007747,Otoscopes,SLR042,KESIHATAN,KUALA SELANGOR,SELANGOR,PBR,BER
SLR008390,Scales,SLR042,KESIHATAN,KUALA SELANGOR,SELANGOR,PBR,BER
SLR006296,Scales,SLR042,KESIHATAN,KUALA SELANGOR,SELANGOR,PBR,BER
SLR007776,Scales,SLR042,KESIHATAN,KUALA SELANGOR,SELANGOR,PBR,BER
SLR006279,Sphygmomanometers| Aneroid,SLR042,KESIHATAN,KUALA SELANGOR,SELANGOR,PBR,BER
SLR008436,Sphygmomanometers| Aneroid,SLR042,KESIHATAN,KUALA SELANGOR,SELANGOR,PBR,BER
SLR008443,Sphygmomanometers| Aneroid,SLR042,KESIHATAN,KUALA SELANGOR,SELANGOR,PBR,BER
SLR006276,Sphygmomanometers| Aneroid,SLR042,KESIHATAN,KUALA SELANGOR,SELANGOR,PBR,BER
SLR008447,Sphygmomanometers| Aneroid,SLR042,KESIHATAN,KUALA SELANGOR,SELANGOR,PBR,BER
SLR008468,Sphygmomanometers| Electronic| Automatic,SLR042,KESIHATAN,KUALA SELANGOR,SELANGOR,PBR,BER
SLR008369,Sphygmomanometers| Mercury,SLR042,KESIHATAN,KUALA SELANGOR,SELANGOR,PBR,BER
JHR014928,Analyzers| Laboratory| Urine| Semiautomated (M),JHR056,KESIHATAN,LEDANG,JOHOR,ACT,BER
JHR013930,Light Sources,JHR333,KESIHATAN,LEDANG,JOHOR,ACT,BER
JHR013925,Scales| Patient| Platform| Mechanical,JHR333,KESIHATAN,LEDANG,JOHOR,ACT,BER
JHR002902,Fetal Heart Detectors| Ultrasonic,JHR343,KESIHATAN,LEDANG,JOHOR,ACT,BER
JHR002903,Light Sources,JHR343,KESIHATAN,LEDANG,JOHOR,ACT,BER
JHR014843,Light| Examination,JHR590,KESIHATAN,LEDANG,JOHOR,ACT,BER
JHR003659,Ophthalmoscopes,JHR057,KESIHATAN,LEDANG,JOHOR,ACT,BER
JHR011811,Chairs| Examination/Treatment| Dentistry,JHR367,PERGIGIAN,JOHOR BAHRU,JOHOR,ACT,BER
JHR015603,Ultrasonic Cleaning System,JHR363,PERGIGIAN,JOHOR BAHRU,JOHOR,ACT,BER
JHR015596,Water Boiler,JHR363,PERGIGIAN,JOHOR BAHRU,JOHOR,ACT,BER
JHR011805,Chairs| Examination/Treatment| Dentistry| Specialist,JHR367,PERGIGIAN,JOHOR BAHRU,JOHOR,ACT,BER
JHR012525,Chairs| Examination/Treatment| Dentistry,JHR478,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR012519,Sterilizing Units| Steam,JHR478,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR012513,ASPIRATORS| DENTAL,JHR478,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR012520,Sterilizing Units| Portable,JHR478,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR012517,STERILIZING UNITS| STEAM,JHR478,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR012568,PRESSES| FLASK| DENTAL,JHR478,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR023311,STERILIZING UNITS| STEAM,JHR482,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR012506,LIGHTS| DENTAL| INTRAORAL,JHR478,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR012533,LIGHTS| DENTAL,JHR478,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR016244,TESTERS| PULP,JHR478,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR012562,AMALGAMATORS,JHR478,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR012558,SPHYGMOMANOMETERS| ELECTRONIC| AUTOMATIC,JHR478,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR006873,Chairs| Examination/Treatment| Dentistry,JHR486,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR013391,Amalgamators,JHR478,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR013373,Acrylic Curing Units| Dental,JHR479,PERGIGIAN,SEGAMAT,JOHOR,ACT,BER
JHR004914,Light| Examination,JHR186,KESIHATAN,KLUANG,JOHOR,ACT,BER
JHR020621,CENTRIFUGES| TABLETOP SEROFUGE,JHR034,KESIHATAN,KLUANG,JOHOR,ACT,BER
JHR004085,Nebulizers| Nonheated,JHR031,KESIHATAN,KLUANG,JOHOR,ACT,BER
JHR015055,Scales| Patient| Platform| Mechanical,JHR219,KESIHATAN,MERSING,JOHOR,ACT,BER
JHR004247,Scales| Infant,JHR219,KESIHATAN,MERSING,JOHOR,ACT,BER
JHR005426,Sterilizing Units| Steam| Tabletop,JHR050,KESIHATAN,MERSING,JOHOR,ACT,BER 
JHR004256,Sterilizing Units| Steam| Tabletop,JHR219,KESIHATAN,MERSING,JOHOR,ACT,BER
JHR004237,Sterilizing Units| Steam| Tabletop,JHR231,KESIHATAN,MERSING,JOHOR,ACT,BER
JHR008457,Scales| Patient| Platform| Mechanical,JHR040,KESIHATAN,KOTA TINGGI,JOHOR,ACT,BER
JHR008547,Nebulizers| Nonheated,JHR017,KESIHATAN,KULAI JAYA,JOHOR,ACT,BER
JHR008578,X-Ray Film Processors| Automatic,JHR017,KESIHATAN,KULAI JAYA,JOHOR,ACT,BER
JHR009591,Scales| Infant,JHR016,KESIHATAN,KULAI JAYA,JOHOR,ACT,BER
JHR008978,Unit-Dose Dispensers| Pill,JHR016,KESIHATAN,KULAI JAYA,JOHOR,ACT,BER
JHR009600,Centrifuges| Tabletop| High-Speed| Microhematocrit,JHR016,KESIHATAN,KULAI JAYA,JOHOR,ACT,BER
JHR023424,CHAIRS| EXAMINATION/TREATMENT| DENTISTRY,JHR550,PERGIGIAN,LEDANG,JOHOR,ACT,BER
JHR003105,Dental Delivery Units,JHR556,PERGIGIAN,LEDANG,JOHOR,ACT,BER
JHR023427,STERILIZING UNITS| STEAM,JHR553,PERGIGIAN,LEDANG,JOHOR,ACT,BER
JHR003354,Sterilizing Units| Steam,JHR553,PERGIGIAN,LEDANG,JOHOR,ACT,BER
SLR003040,Defibrillators| External| Automated,SLR019,KESIHATAN,HULU SELANGOR,SELANGOR,ACT,BER
SLR010951,Analyzers| Laboratory| Hematology| Cell Counting| Automated ( High),SLR018,KESIHATAN,HULU SELANGOR,SELANGOR,ACT,BER
SLR020355,DEFIBRILLATORS| EXTERNAL| AUTOMATED,SLR020,KESIHATAN,HULU SELANGOR,SELANGOR,ACT,BER
SWK016219,Scales| Patient| Platform| Mechanical,SWK213,KESIHATAN,SAMARAHAN,SARAWAK,ACT,DEA
SWK016253,Scales| Patient| Platform| Electronic,SWK213,KESIHATAN,SAMARAHAN,SARAWAK,ACT,DEA
SWK016254,Scales| Patient| Platform| Electronic,SWK213,KESIHATAN,SAMARAHAN,SARAWAK,ACT,DEA
SBH001570,Scales| Patient| Platform| Mechanical,SBH156,KESIHATAN,KOTA MARUDU,SABAH,PBR,BER 
SBH001562,Refrigerators| Pharmacy ,SBH156,KESIHATAN,KOTA MARUDU,SABAH,ACT,BER 
SBH009503,Scales| Infant,SBH159,KESIHATAN,KOTA MARUDU,SABAH,ACT,BER 
SBH024522,ELECTROCARDIOGRAPHS| MULTICHANNEL,SBH039,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH003522,Light| Examination,SBH039,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007165,Freezers| Laboratory| Vaccine,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007017,Refrigerators| Pharmacy ,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007037,Sphygmomanometers| Aneroid,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007180,Sterilizing Units| Steam| Tabletop,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007422,Fetal Heart Detectors| Ultrasonic,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007902,Microscopes| Light| Laboratory,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007026,Sphygmomanometers| Mercury,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007052,Ophthalmoscopes,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007080,Ophthalmoscopes,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007071,Ophthalmoscopes,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007901,Microscopes| Light| Laboratory,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH003649,Sphygmomanometers| Mercury,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH003643,Sphygmomanometers| Mercury,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007461,Sphygmomanometers| Mercury,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007424,Sphygmomanometers| Mercury,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007423,Sphygmomanometers| Mercury,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007029,Sphygmomanometers| Mercury,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
SBH007002,Fetal Heart Detectors| Ultrasonic,SBH089,KESIHATAN,KUDAT,SABAH,ACT,BER 
