BE Number,BE Category,Clinic Code,Clinic Category,District,State,Current Status ,New Status 
SWK005370,Ophthalmoscopes,SWK015,KESIHATAN ,BINTULU ,SARAWAK ,ACT,BER 
SWK005408,Sphygmomanometers| Mercury,SWK015,KESIHATAN ,BINTULU ,SARAWAK ,ACT,BER 
SWK005663,Ophthalmoscopes,SWK015,KESIHATAN ,BINTULU ,SARAWAK ,ACT,BER 
SWK005432,Ovens| Drying,SWK015,KESIHATAN ,BINTULU ,SARAWAK ,ACT,BER 
SWK023417,Chairs| Examination/Treatment| Dentistry,SWK445,PERGIGIAN ,BINTULU ,SARAWAK,ACT,BER 
SWK005625,Sphygmomanometers| Mercury,SWK021,KESIHATAN ,BINTULU ,SARAWAK ,ACT,BER 
SWK001977,Scales| Infant,SWK015,KESIHATAN ,BINTULU ,SARAWAK ,ACT,BER 
SWK005603,Micromotor,SWK445,PERGIGIAN ,BINTULU ,SARAWAK ,ACT,BER 
SWK003732,Micromotor,SWK445,PERGIGIAN ,BINTULU ,SARAWAK ,ACT,BER 
SWK013780,Chairs| Examination/Treatment| Dentistry,SWK415,PERGIGIAN ,KAPIT ,SARAWAK,ACT,BER 
SWK008537,Sterilizing Units| Steam,SWK418,PERGIGIAN ,KAPIT ,SARAWAK,ACT,BER 
SWK001473,ULTRASONIC CLEANING SYSTEM,SWK036,KESIHATAN ,KAPIT ,SARAWAK,ACT,BER 
SWK000755,Micromotor ,SWK269,PERGIGIAN ,KUCHING ,SARAWAK,ACT,BER 
SWK001099,Lights| Dental| Intraoral,SWK250,PERGIGIAN ,KUCHING ,SARAWAK,ACT,BER 
SWK004313,Chairs| Examination/Treatment| Dentistry,SWK234,PERGIGIAN ,SARIKEI ,SARAWAK ,ACT,BER 
SWK005306,Amalgamators,SWK231,PERGIGIAN ,SARIKEI ,SARAWAK ,ACT,BER 
SWK024221,Analyzers| Laboratory| Hematology| Cell Counting| Automated (High),SWK169,KESIHATAN ,SIBU ,SARAWAK ,ACT,BER 
SWK008440,Sphygmomanometers| Mercury,SWK170,KESIHATAN ,SIBU ,SARAWAK ,ACT,BER 
SWK010651,Exercisers,SWK175,KESIHATAN ,SIBU ,SARAWAK ,ACT,BER 
