BE Number,BE Category,Clinic Code,Clinic Category,District,State,Current Status,New Status
PRK004201,Fetal Heart Detectors| Ultrasonic,PRK044,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK004215,Fetal Heart Detectors| Ultrasonic,PRK044,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK024414,Fetal Heart Detectors| Ultrasonic,PRK044,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK004195,Sphygmomanometers| Mercury,PRK044,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK024403,Sphygmomanometers| Mercury,PRK044,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK024404,Sphygmomanometers| Mercury,PRK044,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK003670,Aspirators,PRK045,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK020207,Scanning Systems| Ultrasonic|General Purpose,PRK245,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK002333,Freezers| Laboratory| Vaccine,PRK046,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK005402,Sphygmomanometers| Mercury,PRK235,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK014452,Sterilizing Units| Portable,PRK569,PERGIGIAN,KUALA KANGSAR,PERAK,ACT,BER
PRK006115,Chairs| Examination/Treatment| Dentistry,PRK537,PERGIGIAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK006583,Analyzers| Laboratory| Urine| Semiautomated ( Medium),PRK053,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK006876,Defibrillators| External| Automated,PRK059,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK006904,Analyzers| Laboratory| Urine| Semiautomated ( Medium),PRK058,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK007144,Sphygmomanometers| Mercury,PRK083,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK007289,Unit-Dose Dispensers| Pill,PRK056,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK007568,Bilirubinometers Lab,PRK020,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK007609,Microscopes| Light| Laboratory,PRK020,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK008112,Scanning Systems| Ultrasonic|General Purpose,PRK021,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK007376,Monitoring Systems| Physiologic,PRK021,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK008471,Microscopes| Light| Laboratory,PRK021,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK007907,Analyzers| Laboratory| Body Fluids| Electrolyte| Ion Selective,PRK019,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK020172,X-RAY FILM PROCESSORS| AUTOMATIC,PRK019,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK008097,Microscopes| Light| Laboratory,PRK018,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK008344,Defibrillators| External| Manual,PRK024,KESIHATAN,KERIAN,PERAK,ACT,BER
PRK009683,Sterilizing Units| Steam,PRK430,PERGIGIAN,BATANG PADANG,PERAK,ACT,BER
PRK009684,Sterilizing Units| Steam,PRK430,PERGIGIAN,BATANG PADANG,PERAK,ACT,BER
PRK009685,Sterilizing Units| Steam,PRK430,PERGIGIAN,BATANG PADANG,PERAK,ACT,BER
PRK012006,Sterilizing Units| Portable,PRK430,PERGIGIAN,BATANG PADANG,PERAK,ACT,BER
PRK009693,Radiographic Units| Dental,PRK430,PERGIGIAN,BATANG PADANG,PERAK,ACT,BER
PNG009544,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG009536,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG003382,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG003380,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG009702,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG009724,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG009669,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG009667,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG009608,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG009782,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG001467,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG009668,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG000967,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG001522,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG009483,Scalers| Dental| Ultrasonic,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG002779,Washer/Sterilizing Units,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,ACT,DEA
PNG002687,Water Purification Systems,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,PBR,DEA
PNG002714,Water Purification Systems,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,PBR,DEA
PNG002717,Water Purification Systems,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,PBR,DEA
PNG002808,Water Purification Systems,PNG500,PERGIGIAN,PULAU PINANG KOLEJ,PULAU PINANG,PBR,DEA
PNG008575,Sterilizing Units| Steam,PNG140,PERGIGIAN,SEBERANG PERAI TENGAH,PULAU PINANG,ACT,BER
PNG000265,Fume Extractor,PNG221,PERGIGIAN,BARAT DAYA,PULAU PINANG,ACT,BER
PNG004478,Centrifuges| Tabletop| High-Speed| Microhematocrit,PNG010,KESIHATAN,SEBERANG PERAI TENGAH,PULAU PINANG,PBR,DEA
PNG004551,Analyzers| Laboratory| Blood| Hemoglobin,PNG008,KESIHATAN,SEBERANG PERAI TENGAH,PULAU PINANG,ACT,DEA
PNG004532,CENTRIFUGES| TABLETOP| HIGH-SPEED| MICROHEMATOCRIT,PNG008,KESIHATAN,SEBERANG PERAI TENGAH,PULAU PINANG,ACT,DEA
PNG004516,Light Sources,PNG008,KESIHATAN,SEBERANG PERAI TENGAH,PULAU PINANG,ACT,DEA
PRK015347,Refrigerators| Laboratory,PRK183,KESIHATAN,KERIAN,PERAK,ACT,DEA
PRK008002,Analyzers| Laboratory| Glycated Hemoglobin,PRK023,KESIHATAN,KERIAN,PERAK,ACT,DEA
PRK015337,Spirometers| Diagnostic,PRK021,KESIHATAN,KERIAN,PERAK,ACT,DEA
SLR010905,Sphygmomanometers| Mercury,PRK189,KESIHATAN,HULU SELANGOR,SELANGOR,ACT,DEA
PRK005193,Unit-Dose Dispensers| Pill,PRK062,KESIHATAN,MANJUNG,PERAK,ACT,DEA
PRK015921,Nebulizers| Nonheated,PRK063,KESIHATAN,MANJUNG,PERAK,ACT,DEA
PRK005134,FREEZERS| LABORATORY,PRK063,KESIHATAN,MANJUNG,PERAK,ACT,DEA
PNG005570,Refrigerators| Pharmacy ,PNG009,KESIHATAN,SEBERANG PERAI TENGAH,PULAU PINANG,ACT,DEA
PNG005533,Scales| Patient| Platform| Mechanical,PNG009,KESIHATAN,SEBERANG PERAI TENGAH,PULAU PINANG,ACT,DEA
PNG005192,View Boxes| X-Ray,PNG237,KESIHATAN,SEBERANG PERAI TENGAH,PULAU PINANG,ACT,DEA
SBH008468,LIGHT| EXAMINATION,SBH188,KESIHATAN,LAHAD DATU,SABAH,ACT,BER
SBH013021,Sterilizing Units| Steam| Tabletop,SBH184,KESIHATAN,LAHAD DATU,SABAH,ACT,BER
SBH011014,SCANNING SYSTEMS| ULTRASONIC|GENERAL PURPOSE,SBH045,KESIHATAN,LAHAD DATU,SABAH,ACT,BER
SBH010614,REFRIGERATORS| LABORATORY,SBH049,KESIHATAN,LAHAD DATU,SABAH,PBR,BER
SBH017368,Otoscopes,SBH045,KESIHATAN,LAHAD DATU,SABAH,PBR,BER
SWK000273,STERILIZING UNITS| STEAM,SWK443,PERGIGIAN,SAMARAHAN,SARAWAK,ACT,DEA
SWK023527,VIEW BOXES| X-RAY,SWK445,PERGIGIAN,SAMARAHAN,SARAWAK,ACT,DEA
SWK023524,VIEW BOXES| X-RAY,SWK445,PERGIGIAN,SAMARAHAN,SARAWAK,ACT,DEA
SWK023526,VIEW BOXES| X-RAY,SWK445,PERGIGIAN,SAMARAHAN,SARAWAK,ACT,DEA
SWK023528,VIEW BOXES| X-RAY,SWK445,PERGIGIAN,SAMARAHAN,SARAWAK,ACT,DEA
SWK023525,VIEW BOXES| X-RAY,SWK445,PERGIGIAN,SAMARAHAN,SARAWAK,ACT,DEA
NSB023010,Chairs| Examination/Treatment| Dentistry,NSB149,PERGIGIAN,SEREMBAN,NEGERI SEMBILAN,ACT,DEA
NSB006120,Chairs| Examination/Treatment| Dentistry,NSB149,PERGIGIAN,SEREMBAN,NEGERI SEMBILAN,ACT,DEA
NSB023016,Chairs| Examination/Treatment| Dentistry,NSB149,PERGIGIAN,SEREMBAN,NEGERI SEMBILAN,ACT,DEA
NSB023017,Chairs| Examination/Treatment| Dentistry,NSB149,PERGIGIAN,SEREMBAN,NEGERI SEMBILAN,ACT,DEA
MLK003475,Fume Extractor,MLK097,PERGIGIAN,MELAKA TENGAH,MELAKA,ACT,DEA
MLK006732,Dental Workstation,MLK097,PERGIGIAN,MELAKA TENGAH,MELAKA,ACT,DEA
SLR006423,Electrocardiographs| Multichannel,SLR039,KESIHATAN,KUALA SELANGOR,SELANGOR,ACT,BER
PNG000935,Amalgamators,PNG182,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG009487,Chairs| Examination/Treatment| Dentistry,PNG182,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG009506,Chairs| Examination/Treatment| Dentistry,PNG182,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG009300,Dental Restoration Polishers | Burnishers,PNG182,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000923,Dental Workstation,PNG182,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG009504,Micromotor,PNG182,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG009524,Welding Units| Orthodontic,PNG182,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000999,Chairs| Examination/Treatment| Dentistry,PNG194,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG001419,Micromotor,PNG194,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000976,Amalgamators,PNG196,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG001451,Lights| Dental,PNG196,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG001452,Chairs| Examination/Treatment| Dentistry,PNG197,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000925,Chairs| Examination/Treatment| Dentistry,PNG205,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG001401,Micromotor,PNG201,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG001415,Lights| Dental,PNG202,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG001456,Sterilizing Units| Steam,PNG197,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
PNG000916,Trimmers| Model| Dental,PNG182,PERGIGIAN,TIMUR LAUT,PULAU PINANG,ACT,BER
SWK008726,SCALES| INFANT,SWK171,KESIHATAN,SIBU ,SARAWAK,ACT,BER
SWK003730,VIEW BOXES| X-RAY,SWK445,PERGIGIAN,BINTULU,SARAWAK,ACT,BER
SWK004797,SCANNING SYSTEMS| ULTRASONIC|GENERAL PURPOSE,SWK169,KESIHATAN,SIBU ,SARAWAK,ACT,BER
SWK006466,Sterilizing Units| Steam| Tabletop,SWK012,KESIHATAN,BETONG ,SARAWAK,ACT,BER
SWK008690,SCALES| INFANT,SWK195,KESIHATAN,BETONG ,SARAWAK,ACT,BER
SWK008396,SCALES| INFANT,SWK195,KESIHATAN,BETONG ,SARAWAK,ACT,BER
SWK008411,FREEZERS| LABORATORY| VACCINE,SWK195,KESIHATAN,BETONG ,SARAWAK,ACT,BER
SWK001347,Micromotor,SWK259,PERGIGIAN,KUCHING ,SARAWAK,ACT,BER
SWK002256,CHAIRS| EXAMINATION/TREATMENT| DENTISTRY,SWK278,PERGIGIAN,KUCHING ,SARAWAK,ACT,BER
SWK000156,SCALERS| DENTAL| ULTRASONIC,SWK251,PERGIGIAN,KUCHING ,SARAWAK,ACT,BER
SWK000726,Sterilizing Units| Steam| Tabletop,SWK051,KESIHATAN,KUCHING ,SARAWAK,ACT,BER
SWK000716,Defibrillators| External| Manual,SWK052,KESIHATAN,KUCHING ,SARAWAK,ACT,BER
SWK000973,OPHTHALMOSCOPES,SWK051,KESIHATAN,KUCHING ,SARAWAK,ACT,BER
SWK000685,OPHTHALMOSCOPES,SWK051,KESIHATAN,KUCHING ,SARAWAK,ACT,BER
SWK000985,OPHTHALMOSCOPES,SWK051,KESIHATAN,KUCHING ,SARAWAK,ACT,BER
SWK000960,OPHTHALMOSCOPES,SWK051,KESIHATAN,KUCHING ,SARAWAK,ACT,BER
WKL003635,Lights| Dental| Intraoral,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL000322,Aspirators| Dental,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL002804,Aspirators| Dental,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL000346,Aspirators| Dental,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL000362,Lights| Dental,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL000342,Aspirators| Dental,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL000338,Aspirators| Dental,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL000344,Aspirators| Dental,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL001356,Aspirators| Dental,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL000355,Scalers| Dental| Ultrasonic,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL001365,Scalers| Dental| Ultrasonic,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL000352,Scalers| Dental| Ultrasonic,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL000279,Scalers| Dental| Ultrasonic,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL000303,Sphygmomanometers| Mercury,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
WKL003621,Compressors| Medical-Air,WKL104,PERGIGIAN,LEMBAH PANTAI,WILAYAH PERSEKUTUAN,ACT,BER
PRK007321,Scanning Systems| Ultrasonic|General Purpose,PRK258,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025170,Microscopes| Light| Laboratory,PRK054,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025209,SPHYGMOMANOMETERS| ELECTRONIC| AUTOMATIC,PRK056,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK008678,Sterilizing Units| Steam,PRK406,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK008412,Chairs| Examination/Treatment| Dentistry,PRK418,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK008434,Chairs| Examination/Treatment| Dentistry,PRK411,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK008435,Chairs| Examination/Treatment| Dentistry,PRK419,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK006453,Radiographic Units| Dental,PRK408,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK008178,Sterilizing Units| Steam,PRK404,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK008176,Sterilizing Units| Steam,PRK404,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK008209,Micromotor,PRK404,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK008212,Trimmers| Model| Dental,PRK404,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK006449,Ultrasonic Cleaning System,PRK408,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK006489,Amalgamators,PRK410,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK008428,SCALERS| DENTAL| ULTRASONIC,PRK404,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK008188,Aspirators| Dental,PRK404,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK008831,Compressors| Medical-Air,PRK409,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK008686,Aspirators| Dental,PRK406,PERGIGIAN,KERIAN,PERAK,ACT,BER
PRK008673,ACRYLIC CURING UNITS| DENTAL,PRK406,PERGIGIAN,KERIAN,PERAK,ACT,BER
JHR015709,COMPRESSORS| MEDICAL-AIR,JHR424,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR023150,DENTAL DELIVERY UNITS,JHR424,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR023151,DENTAL DELIVERY UNITS,JHR424,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR015732,DENTAL DELIVERY UNITS,JHR424,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR000343,ENDODONTIC HANDPIECES WITH APEX LOCATOR,JHR424,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR000320,Scalers| Dental| Ultrasonic,JHR424,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR023148,SCALERS| DENTAL| ULTRASONIC,JHR424,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR000308,Sterilization Process Indicators| Biological,JHR424,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR000922,Compressors| Medical-Air,JHR425,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR000923,Compressors| Medical-Air,JHR425,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR015465,ACRYLIC CURING UNITS| DENTAL,JHR426,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR015470,ACRYLIC CURING UNITS| DENTAL,JHR426,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR015473,ACRYLIC CURING UNITS| DENTAL,JHR426,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR015476,ACRYLIC CURING UNITS| DENTAL,JHR426,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR015456,AMALGAMATORS,JHR426,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR015472,AMALGAMATORS,JHR426,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR015458,ASPIRATORS| DENTAL,JHR426,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR015457,CHAIRS| EXAMINATION/TREATMENT| DENTISTRY,JHR426,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR015469,CHAIRS| EXAMINATION/TREATMENT| DENTISTRY,JHR426,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR001970,Dental Delivery Units,JHR433,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR000285,Scalers| Dental| Ultrasonic,JHR433,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR023176,VACUUM CLEANERS,JHR435,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR021220,ASPIRATORS| DENTAL,JHR440,PERGIGIAN,BATU PAHAT,JOHOR,ACT,N/A
JHR011823,Presses| Flask| Dental,JHR367,PERGIGIAN,JOHOR BAHRU,JOHOR,ACT,BER
JHR010415,DENTAL RESTORATION POLISHERS | BURNISHERS,JHR363,PERGIGIAN,JOHOR BAHRU,JOHOR,ACT,BER
JHR010413,Trimmers| Model| Dental,JHR363,PERGIGIAN,JOHOR BAHRU,JOHOR,ACT,BER
JHR023220,VACUUM CLEANERS,JHR453,PERGIGIAN,KLUANG,JOHOR,ACT,BER
JHR009790,BATHS| PARAFFIN| DENTAL,JHR452,PERGIGIAN,KLUANG,JOHOR,ACT,BER
JHR015629,Radiographic Units| Dental,JHR452,PERGIGIAN,KLUANG,JOHOR,ACT,BER
JHR004833,Dispensers,JHR452,PERGIGIAN,KLUANG,JOHOR,ACT,BER
JHR004402,Chairs| Examination/Treatment| Dentistry,JHR455,PERGIGIAN,KLUANG,JOHOR,ACT,BER
JHR008643,Microscopes| Light| Laboratory,JHR047,KESIHATAN,KOTA TINGGI,JOHOR,ACT,BER
JHR024498,MICROSCOPES| LIGHT| LABORATORY,JHR048,KESIHATAN,KOTA TINGGI,JOHOR,ACT,BER
JHR024064,MICROSCOPES| LIGHT| LABORATORY,JHR038,KESIHATAN,KOTA TINGGI,JOHOR,ACT,BER
JHR024355,MICROSCOPES| LIGHT| LABORATORY,JHR042,KESIHATAN,KOTA TINGGI,JOHOR,ACT,BER
JHR003142,Chairs| Examination/Treatment| Dentistry,JHR549,PERGIGIAN,LEDANG,JOHOR,ACT,BER
JHR023413,CHAIRS| EXAMINATION/TREATMENT| DENTISTRY,JHR549,PERGIGIAN,LEDANG,JOHOR,ACT,BER
JHR012618,Water Purification Systems,JHR401,PERGIGIAN,MUAR,JOHOR,ACT,BER
JHR005552,Scales|Patient|Platform|Mechanical,JHR275,KESIHATAN,PONTIAN,JOHOR,ACT,BER
JHR005564,Sterilizing Units| Steam| Tabletop,JHR072,KESIHATAN,PONTIAN,JOHOR,ACT,BER
JHR005527,Scales|Patient|Platform|Mechanical,JHR072,KESIHATAN,PONTIAN,JOHOR,ACT,BER
JHR005528,Scales| Infant,JHR072,KESIHATAN,PONTIAN,JOHOR,ACT,BER
JHR009988,Scales|Patient|Platform|Electronic,JHR072,KESIHATAN,PONTIAN,JOHOR,ACT,BER
JHR005928,Scales| Infant,JHR078,KESIHATAN,PONTIAN,JOHOR,ACT,BER
JHR009948,Analyzers| Laboratory| Clinical Chemistry| Automated (Medium),JHR075,KESIHATAN,PONTIAN,JOHOR,ACT,BER
SBH004088,Sphygmomanometers| Aneroid,SBH197,KESIHATAN,PAPAR,SABAH,ACT,DEA
SBH004097,SPHYGMOMANOMETERS MERCURY ,SBH197,KESIHATAN,PAPAR,SABAH,ACT,DEA
NSB001713,Bilirubinometers| Laboratory,NSB015,KESIHATAN,Kuala Pilah,NEGERI SEMBILAN,ACT,BER
NSB008019,Scanning Systems| Ultrasonic| General Purpose,NSB001,KESIHATAN,Jelebu,NEGERI SEMBILAN,ACT,BER
NSB001322,Freezers| Laboratory| Vaccine,NSB040,KESIHATAN,Tampin,NEGERI SEMBILAN,ACT,BER
