BE Number,BE Category,Clinic Code,Clinic Category,District,State,Current Status ,New Status 
SBH006790,SPHYGMOMANOMETERS| ANEROID,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH007078,LARYNGOSCOPES| RIGID,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH007081,LARYNGOSCOPES| RIGID,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH007082,LARYNGOSCOPES| RIGID,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH007094,ANALYZERS| LABORATORY| BREATH| CARBON MONOXIDE,SBH053,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH007150,ANALYZERS| LABORATORY| BLOOD| HEMOGLOBIN,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH007629,Ophthalmoscopes,SBH054,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH007632,Scanning Systems| Ultrasonic|General Purpose,SBH054,KESIHATAN,Sandakan,Sabah,ACT,BER
SBH007843,Scales|Patient|Platform|Mechanical,SBH092,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH007844,Sphygmomanometers| Mercury,SBH092,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH007851,Scales|Patient|Platform|Mechanical,SBH230,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH007858,STERILIZING UNITS| STEAM| TABLETOP,SBH053,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH007859,Sphygmomanometers| Mercury,SBH092,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH007860,SPHYGMOMANOMETERS| ANEROID,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH007864,FETAL HEART DETECTORS| ULTRASONIC,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH007865,SPHYGMOMANOMETERS| ANEROID,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH007866,SCALES| INFANT,SBH120,KESIHATAN,Keningau,Sabah,ACT,DEA
SBH007867,SPHYGMOMANOMETERS| ANEROID,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH007868,Scales| Infant,SBH054,KESIHATAN,Sandakan,Sabah,ACT,BER
SBH007876,Sterilizing Units| Steam| Tabletop,SBH054,KESIHATAN,Sandakan,Sabah,ACT,BER
SBH007877,Sterilizing Units| Steam| Tabletop,SBH054,KESIHATAN,Sandakan,Sabah,ACT,BER
SBH007878,Refrigerators| Pharmacy ,SBH054,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH007926,Centrifuges| Tabletop,SBH057,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH007980,Scales|Patient|Platform|Mechanical,SBH132,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH007981,Refrigerators| Pharmacy ,SBH132,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH007982,Sterilizing Units| Steam| Tabletop,SBH132,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH007983,Sterilizing Units| Steam| Tabletop,SBH132,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH007984,Scales|Patient|Platform|Mechanical,SBH132,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH007985,Refrigerators| Pharmacy ,SBH132,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH007986,Light| Examination,SBH132,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH008009,Sphygmomanometers| Mercury,SBH057,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008018,Monitoring Systems| Physiologic,SBH057,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008034,Sphygmomanometers| Mercury,SBH056,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008037,Scales|Patient|Platform|Electronic,SBH056,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008041,Defibrillators| External| Automated,SBH056,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008047,Refrigerators| Pharmacy ,SBH056,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008058,Sphygmomanometers| Mercury,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008062,Scales|Patient|Platform|Mechanical,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008066,Scales|Patient|Platform|Electronic,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008069,Refrigerators| Pharmacy ,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008070,Scales| Infant,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008072,Sphygmomanometers| Mercury,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008078,Aspirators,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008080,Refrigerators| Laboratory,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008081,Freezers| Laboratory Vaccine,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008082,Refrigerators| Pharmacy ,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008084,Freezers| Laboratory Vaccine,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008085,Freezers| Laboratory Vaccine,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008086,Scales|Patient|Platform|Electronic,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008089,Scales|Patient|Platform|Electronic,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008095,Sterilizing Units| Steam| Tabletop,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008097,Sterilizing Units| Steam| Tabletop,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008100,Sterilizing Units| Steam| Tabletop,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008255,Microscopes| Light| Laboratory,SBH060,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH008256,SPHYGMOMANOMETERS| ANEROID,SBH060,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH008297,SPHYGMOMANOMETERS| ANEROID,SBH083,KESIHATAN,Tambunan,Sabah,ACT,DEA
SBH008872,Microscopes| Light| Laboratory,SBH054,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008873,Microscopes| Light| Laboratory,SBH054,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008878,Analyzers| Laboratory| Urine| Semiautomated ( Medium),SBH054,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008886,Light| Examination,SBH054,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008896,Sphygmomanometers| Aneroid,SBH054,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH008921,SCALES| INFANT,SBH056,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH009031,FETAL HEART DETECTORS| ULTRASONIC,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH009177,Fetal Heart Detectors| Ultrasonic,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH009195,REFRIGERATORS| PHARMACY,SBH020,KESIHATAN,Nabawan,Sabah,ACT,DEA
SBH009384,CENTRIFUGES| TABLETOP| HIGH-SPEED| MICROHEMATOCRIT,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH009388,Fetal Heart Detectors| Ultrasonic,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH009705,Refrigerators| Pharmacy ,SBH122,KESIHATAN,Keningau,Sabah,ACT,DEA
SBH009766,Refrigerators| Pharmacy ,SBH120,KESIHATAN,Keningau,Sabah,ACT,DEA
SBH010001,Scales| Infant,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010006,Aspirators,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010007,Aspirators,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010008,Scales| Infant,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010011,Lights| Ultraviolet| Germicidal,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010012,Refrigerators| Pharmacy ,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010018,Sphygmomanometers| Aneroid,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010019,Sphygmomanometers| Aneroid,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010020,Sphygmomanometers| Aneroid,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010021,Sphygmomanometers| Aneroid,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010029,Sphygmomanometers| Mercury,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010031,Sphygmomanometers| Aneroid,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010032,Audiometers,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010035,Scales|Patient|Platform|Electronic,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010036,Scales|Patient|Platform|Electronic,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010038,Scales|Patient|Platform|Electronic,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010039,Scales|Patient|Platform|Mechanical,SBH091,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010248,REFRIGERATORS| PHARMACY,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH010346,OPHTHALMOSCOPES,SBH273,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH010529,REFRIGERATORS,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH010664,FREEZERS| LABORATORY VACCINE,SBH053,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH010754,Sphygmomanometers| Aneroid,SBH060,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH010758,Sphygmomanometers| Aneroid,SBH060,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH010798,REFRIGERATORS,SBH274,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH010813,REFRIGERATORS,SBH274,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH010824,VIEW BOXES| X-RAY,SBH129,KESIHATAN,Keningau,Sabah,ACT,DEA
SBH011178,REFRIGERATORS| PHARMACY,SBH025,KESIHATAN,TENOM,Sabah,ACT,DEA
SBH011238,SCALES| INFANT,SBH120,KESIHATAN,Keningau,Sabah,ACT,DEA
SBH011715,Scales|Patient|Platform|Electronic,SBH058,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH011721,Sphygmomanometers| Aneroid,SBH058,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH011723,Sphygmomanometers| Mercury,SBH058,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH011725,Refrigerators| Pharmacy ,SBH058,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH011726,Scales|Patient|Platform|Electronic,SBH058,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH011728,Fetal Heart Detectors| Ultrasonic,SBH058,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH011729,Fetal Heart Detectors| Ultrasonic,SBH058,KESIHATAN,Tongod,Sabah,ACT,DEA
SBH011746,ANALYZER BODY FAT ,SBH052,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH011751,Aspirators,SBH100,KESIHATAN,Beaufort,Sabah,ACT,DEA
SBH011760,Aspirators,SBH100,KESIHATAN,Beaufort,Sabah,ACT,DEA
SBH011761,Scales|Patient|Platform|Mechanical,SBH100,KESIHATAN,Beaufort,Sabah,ACT,DEA
SBH011765,Scales| Infant,SBH100,KESIHATAN,Beaufort,Sabah,ACT,DEA
SBH001775,FREEZERS| LABORATORY VACCINE,SBH192,KESIHATAN,Papar,Sabah,ACT,BER
SBH011797,REFRIGERATORS,SBH132,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH011812,REFRIGERATORS,SBH132,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH011965,LARYNGOSCOPES| RIGID,SBH052,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH011982,ANALYZERS| LABORATORY| BLOOD| HEMOGLOBIN,SBH052,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH012007,ANALYZERS| LABORATORY| BLOOD| HEMOGLOBIN,SBH132,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH012022,ANALYZERS| LABORATORY| BLOOD| HEMOGLOBIN,SBH052,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH012046,FREEZERS| LABORATORY,SBH132,KESIHATAN,Kinabatangan,Sabah,ACT,DEA
SBH012569,SCALES| INFANT,SBH226,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012666,Oximeters| Pulse,SBH054,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012668,Light| Examination,SBH054,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012669,Freezers| Laboratory,SBH054,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012678,Sphygmomanometers| Aneroid,SBH054,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012680,Ophthalmoscopes,SBH054,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012763,Scales| Infant,SBH228,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012798,Sphygmomanometers| Aneroid,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012799,Refrigerators| Laboratory,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012803,Sphygmomanometers| Aneroid,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012804,Sphygmomanometers| Aneroid,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012806,Fetal Heart Detectors| Ultrasonic,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012807,Fetal Heart Detectors| Ultrasonic,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012808,Fetal Heart Detectors| Ultrasonic,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012809,Scales|Patient|Platform|Mechanical,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012817,Sterilizing Units| Steam| Tabletop,SBH233,KESIHATAN,Sandakan,Sabah,ACT,DEA
SBH012819,Scales| Infant,SBH227,KESIHATAN,Sandakan,Sabah,ACT,DEA
