BE Number,BE Category,Clinic Code,Clinic Category,District,State,Current Status ,New Status 
PRK007973,Scales|Patient|Platform|Mechanical,PRK050,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK007989,Sphygmomanometers| Electronic| Automatic,PRK050,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK008073,SCALES|PATIENT|PLATFORM|MECHANICAL,PRK055,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK008074,SCALES|PATIENT|PLATFORM|MECHANICAL,PRK055,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK008275,Sphygmomanometers| Aneroid,PRK055,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK015749,Sphygmomanometers| Mercury,PRK060,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK015755,Sphygmomanometers| Mercury,PRK060,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK015757,Sphygmomanometers| Mercury,PRK060,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK015769,Sphygmomanometers| Mercury,PRK060,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK015771,Sphygmomanometers| Mercury,PRK060,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK015772,Sphygmomanometers| Mercury,PRK060,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK015773,Sphygmomanometers| Mercury,PRK060,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK015846,Freezers| Laboratory Vaccine,PRK060,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK020117,CAMERAS| IDENTIFICATION,PRK053,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK020177,SCALES|PATIENT|PLATFORM|ELECTRONIC,PRK055,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK020185,EXERCISERS,PRK051,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK020194,SCALES|PATIENT|PLATFORM|ELECTRONIC,PRK255,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024232,DEFIBRILLATORS| EXTERNAL| AUTOMATED,PRK053,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK001938,Bilirubinometers Lab,PRK082,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK001939,Pipetters,PRK082,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK002269,DEFIBRILLATORS| EXTERNAL| MANUAL,PRK046,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK002271,Nebulizers| Nonheated,PRK046,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK002323,Scanning Systems| Ultrasonic|General Purpose,PRK046,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK003430,Analyzers| Laboratory| Clinical Chemistry| Automated (Medium),PRK047,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK004302,Nebulizers| Nonheated,PRK046,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK004402,Bilirubinometers Lab,PRK242,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK004716,Light| Examination,PRK226,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK004726,Fetal Heart Detectors| Ultrasonic,PRK226,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK024274,FETAL HEART DETECTORS| ULTRASONIC,PRK046,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK024326,AUDIOMETERS,PRK082,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PNG004212,Sphygmomanometers| Mercury,PNG004,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004261,Sphygmomanometers| Mercury,PNG004,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG008142,Sphygmomanometers| Mercury,PNG004,KESIHATAN,SEBERANG PERM SELATAN,PENANG,ACT,DEA
PNG008140,Sphygmomanometers| Mercury,PNG004,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004249,Sphygmomanometers| Mercury,PNG004,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004312,Sphygmomanometers| Mercury,PNG007,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004313,Sphygmomanometers| Mercury,PNG007,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG008053,Sphygmomanometers| Mercury,PNG007,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004339,Sphygmomanometers| Mercury,PNG007,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004318,Sphygmomanometers| Mercury,PNG007,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG008054,Sphygmomanometers| Mercury,PNG029,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004040,Sphygmomanometers| Mercury,PNG006,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004049,Sphygmomanometers| Mercury,PNG006,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004024,Sphygmomanometers| Mercury,PNG006,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004054,Sphygmomanometers| Mercury,PNG006,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004360,Sphygmomanometers| Mercury,PNG048,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG008136,Sphygmomanometers| Mercury,PNG046,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004128,Sphygmomanometers| Mercury,PNG050,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG008130,Sphygmomanometers| Mercury,PNG047,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG008069,Sphygmomanometers| Mercury,PNG049,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004164,Sphygmomanometers| Mercury,PNG049,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG008082,Sphygmomanometers| Mercury,PNG052,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004140,Sphygmomanometers| Mercury,PNG052,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004141,Sphygmomanometers| Mercury,PNG052,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG005024,Sphygmomanometers| Mercury,PNG053,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG005025,Sphygmomanometers| Mercury,PNG053,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG008138,Sphygmomanometers| Mercury,PNG051,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG004115,Scales|Patient|Platform|Mechanical,PNG235,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
PNG024128,SCALES|PATIENT|PLATFORM|MECHANICAL,PNG005,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,ACT,DEA
MLK002514,Refrigerators| Laboratory,MLK059,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK000985,Refrigerators| Laboratory,MLK074,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK002476,Refrigerators| Laboratory,MLK065,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK001736,Refrigerators| Laboratory,MLK012,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK002306,Refrigerators| Laboratory,MLK012,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK003092,Refrigerators| Laboratory,MLK068,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK003079,Refrigerators| Laboratory,MLK060,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK003078,Refrigerators| Laboratory,MLK060,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK003336,Refrigerators| Laboratory,MLK014,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK003371,Refrigerators| Laboratory,MLK014,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK003365,Refrigerators| Laboratory,MLK014,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK000978,Refrigerators| Laboratory,MLK054,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK000975,Refrigerators| Laboratory,MLK054,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK000958,Refrigerators| Laboratory,MLK056,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK003445,Refrigerators| Laboratory,MLK063,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK002458,Refrigerators| Laboratory,MLK063,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK002446,Refrigerators| Laboratory,MLK060,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK002442,Refrigerators| Laboratory,MLK064,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK002522,Refrigerators| Laboratory,MLK010,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK002562,Refrigerators| Laboratory,MLK010,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK002549,Refrigerators| Laboratory,MLK010,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK002598,Refrigerators| Laboratory,MLK010,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK002599,Refrigerators| Laboratory,MLK010,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK001796,Refrigerators| Laboratory,MLK013,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK001792,Refrigerators| Laboratory,MLK013,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK001773,Refrigerators| Laboratory,MLK073,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK002378,Refrigerators| Laboratory,MLK058,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK001842,Refrigerators| Laboratory,MLK057,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK001797,Refrigerators| Laboratory,MLK013,KESIHATAN,Jasin,Melaka,ACT,DEA
MLK005056,Refrigerators| Laboratory,MLK009,KESIHATAN,Jasin,Melaka,ACT,DEA
PRK006558,Aspirators,PRK053,KESIHATAN,LARUT MATANG SELAMA,PERAK,PBR,BER
PRK006683,Fetal Heart Detectors| Ultrasonic,PRK254,KESIHATAN,LARUT MATANG SELAMA,PERAK,PBR,BER
PRK024321,FREEZERS| LABORATORY VACCINE,PRK082,KESIHATAN,KUALA KANGSAR,PERAK,PBR,BER
PNG004311,Sphygmomanometers| Mercury,PNG007,KESIHATAN,SEBERANG PERAI SELATAN,PENANG,PBR,DEA
