BE Number,BE Category,Clinic Code,Clinic Category,District,State,Current Status ,New Status 
PRK003430,Analyzers| Laboratory| Clinical Chemistry| Automated (Medium),PRK047,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK024321,FREEZERS| LABORATORY VACCINE,PRK082,KESIHATAN,KUALA KANGSAR,PERAK,PBR,BER
PRK014767,Scales,PRK245,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK004720,Scales| Infant,PRK226,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK025118,SCALES|PATIENT|PLATFORM|ELECTRONIC,PRK049,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK025119,SCALES|PATIENT|PLATFORM|ELECTRONIC,PRK049,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK025120,SCALES|PATIENT|PLATFORM|ELECTRONIC,PRK049,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK025121,SCALES|PATIENT|PLATFORM|ELECTRONIC,PRK049,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK003692,Scales| Infant,PRK247,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK002374,Cameras| Identification,PRK046,KESIHATAN,KUALA KANGSAR,PERAK,ACT,BER
PRK005120,Scales| Infant,PRK291,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK004322,Sphygmomanometers| Aneroid,PRK067,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005051,Sphygmomanometers| Mercury,PRK067,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK003474,Sterilizing Units| Steam| Tabletop,PRK063,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK014609,Light| Examination,PRK279,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK004323,Sphygmomanometers| Aneroid,PRK067,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005311,Scales| Infant,PRK298,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005751,Scales| Infant,PRK300,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005152,Sphygmomanometers| Mercury,PRK062,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005312,Scales|Patient|Platform|Mechanical,PRK298,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005383,Scales| Infant,PRK285,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK014019,Freezers| Laboratory Vaccine,PRK062,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005064,Sphygmomanometers| Mercury,PRK067,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005389,Analyzers| Laboratory| Blood| Hemoglobin,PRK285,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK005118,Scales|Patient|Platform|Mechanical,PRK291,KESIHATAN,MANJUNG,PERAK,ACT,BER
PRK007011,Analyzers| Laboratory| Clinical Chemistry| Manual,PRK057,KESIHATAN,LARUT MATANG SELAMA,PERAK,PBR,BER
PRK007359,Scales,PRK277,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK015709,Refrigerators| Laboratory,PRK058,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025218,FREEZERS| LABORATORY,PRK051,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK007983,Scales|Patient|Platform|Mechanical,PRK050,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK007179,Scales|Patient|Platform|Mechanical,PRK257,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK001593,STERILIZING UNITS| STEAM,PRK051,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK006544,SCALES|PATIENT|PLATFORM|MECHANICAL,PRK056,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK006751,Scales|Patient|Platform|Mechanical,PRK060,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025205,FETAL HEART DETECTORS| ULTRASONIC,PRK272,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025200,SCALES| INFANT,PRK266,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK020182,THERMOMETERS| ELECTRONIC,PRK255,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024241,SPHYGMOMANOMETERS| MERCURY,PRK251,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024242,SPHYGMOMANOMETERS| MERCURY,PRK251,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024225,STERILIZING UNITS| STEAM| TABLETOP,PRK258,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025235,ELECTROCARDIOGRAPHS| MULTICHANNEL,PRK258,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025236,DEFIBRILLATORS| EXTERNAL| AUTOMATED,PRK258,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024235,SCALES| INFANT,PRK262,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025202,SPHYGMOMANOMETERS| MERCURY,PRK248,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024270,SPHYGMOMANOMETERS| ANEROID,PRK276,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK020228,THERMOMETERS| ELECTRONIC,PRK270,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025177,DEFIBRILLATORS| EXTERNAL| AUTOMATED,PRK053,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025180,X-RAY FILM PROCESSORS| AUTOMATIC,PRK053,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025219,FREEZERS| LABORATORY,PRK051,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024239,SCALES|PATIENT|PLATFORM|MECHANICAL,PRK050,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024240,SCALES|PATIENT|PLATFORM|MECHANICAL,PRK050,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025241,SCALES| INFANT,PRK050,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025208,DEFIBRILLATORS| EXTERNAL| AUTOMATED,PRK056,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025207,ELECTROCARDIOGRAPHS| MULTICHANNEL,PRK056,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025212,SCALES|PATIENT|PLATFORM|MECHANICAL,PRK056,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025210,SPHYGMOMANOMETERS| ELECTRONIC| AUTOMATIC,PRK056,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK020007,SPIROMETERS| DIAGNOSTIC,PRK060,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024257,SPHYGMOMANOMETERS| ELECTRONIC| AUTOMATIC,PRK052,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024258,SPHYGMOMANOMETERS| ELECTRONIC| AUTOMATIC,PRK052,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024259,SPHYGMOMANOMETERS| ELECTRONIC| AUTOMATIC,PRK052,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024264,FETAL HEART DETECTORS| ULTRASONIC,PRK052,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024265,FETAL HEART DETECTORS| ULTRASONIC,PRK052,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK024266,FETAL HEART DETECTORS| ULTRASONIC,PRK052,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025229,FETAL HEART DETECTORS| ULTRASONIC,PRK052,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025230,FETAL HEART DETECTORS| ULTRASONIC,PRK052,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK025240,SCALES| INFANT,PRK050,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK007013,Analyzers| Laboratory| Clinical Chemistry| Manual,PRK057,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK002126,ANALYZERS| LABORATORY| URINE| SEMIAUTOMATED ( MEDIUM),PRK060,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK007259,ANALYZERS| LABORATORY| URINE| SEMIAUTOMATED ( MEDIUM),PRK052,KESIHATAN,LARUT MATANG SELAMA,PERAK,ACT,BER
PRK012090,Chairs| Examination/Treatment| Dentistry,PRK394,PERGIGIAN,HULU PERAK,PERAK,ACT,BER
PRK023171,VIBRATORS,PRK392,PERGIGIAN,HULU PERAK,PERAK,ACT,BER
PRK005802,Chairs| Examination/Treatment| Dentistry,PRK502,PERGIGIAN,MANJUNG,PERAK,ACT,BER
PRK005804,Sterilizing Units| Portable,PRK490,PERGIGIAN,MANJUNG,PERAK,ACT,BER
PRK005987,Chairs| Examination/Treatment| Dentistry,PRK501,PERGIGIAN,MANJUNG,PERAK,ACT,BER
PRK005924,Sterilizing Units| Portable,PRK492,PERGIGIAN,MANJUNG,PERAK,ACT,BER
PRK005903,Sterilizing Units| Steam,PRK492,PERGIGIAN,MANJUNG,PERAK,ACT,BER
PRK005957,Chairs| Examination/Treatment| Dentistry,PRK505,PERGIGIAN,MANJUNG,PERAK,ACT,BER
PRK005961,Chairs| Examination/Treatment| Dentistry,PRK498,PERGIGIAN,MANJUNG,PERAK,ACT,BER
PRK014322,Chairs| Examination/Treatment| Dentistry,PRK494,PERGIGIAN,MANJUNG,PERAK,ACT,BER
PRK014369,Trimmers| Model| Dental,PRK494,PERGIGIAN,MANJUNG,PERAK,ACT,BER
PRK006259,Amalgamators,PRK519,PERGIGIAN,LARUT MATANG SELAMA,PERAK,PBR,BER
PRK006265,Sterilizing Units| Portable,PRK519,PERGIGIAN,LARUT MATANG SELAMA,PERAK,PBR,BER
PRK006271,Amalgamators,PRK519,PERGIGIAN,LARUT MATANG SELAMA,PERAK,PBR,BER
PRK002649,Sterilizing Units| Portable,PRK375,PERGIGIAN,KINTA,PERAK,ACT,BER
PRK002648,Sterilizing Units| Steam,PRK375,PERGIGIAN,KINTA,PERAK,ACT,BER
PRK000123,Ultrasonic Cleaning System,PRK343,PERGIGIAN,KINTA,PERAK,ACT,BER
PRK002650,Ultrasonic Cleaning System,PRK375,PERGIGIAN,KINTA,PERAK,ACT,BER
PRK023140,LIGHTS| DENTAL,PRK375,PERGIGIAN,KINTA,PERAK,ACT,BER
PRK013085,Micromotor,PRK464,PERGIGIAN,PERAK TENGAH,PERAK,ACT,BER
PRK011933,Lights| Dental,PRK469,PERGIGIAN,PERAK TENGAH,PERAK,ACT,BER
PRK011916,Compressors| Medical-Air,PRK469,PERGIGIAN,PERAK TENGAH,PERAK,ACT,BER
PRK002136,Sterilizing Units| Portable,PRK372,PERGIGIAN,KINTA,PERAK,PBR,BER
PRK003210,Sterilizing Units| Steam,PRK372,PERGIGIAN,KINTA,PERAK,ACT,BER
